Judul,Berita,Topik
"Aksesori Ini Bermanfaat, tapi Bisa Bikin Aki Mobil Cepat Soak","JAKARTA, KOMPAS.com - Saat hendak memilih aksesori untuk mobil, pengguna dianjurkan selalu bersikap bijak dan tidak asal beli. Pasalnya, ada beberapa aksesori, khususnya jenis elektronik, yang justru bisa menimbulkan kerusakan.
Salah satu contohnya yakni power inverter atau power splitter. Komponen ini mungkin tidak asing bagi pengguna yang sering berpergian dan sudah berkeluarga.
Power inverter memang cukup bermanfaat, karena fungsinya adalah untuk mengubah arus AC dari mobil menjadi DC. Secara praktik, konsumen jadi bisa menggunakan colokan berukuran besar, seperti misalnya kabel ulur.
Walau manfaatnya cukup terasa, aksesori ini ternyata memiliki risiko yang cukup besar, karena bisa membuat aki cepat tekor, bahkan memutus sekring.
Flickr/Stewart Power inverter 600 watt untuk mobil
Noval Al-Hudah, Teknisi Mitsubishi Prabu Pendawa Motor menjelaskan, power inverter tidak bisa disamakan dengan charger mobil biasa, karena nominal tegangannya sudah jauh berbeda.
“Tegangan normal dari mobil itu cuma 10 volt, power inverter ini mengubah 10 volt itu jadi 220 volt, naiknya kejauhan, amperenya gede,” kata dia kepada Kompas.com, Senin (4/12/2023).
Melalui gambaran tersebut, sudah bisa ditebak jika power inverter akan sangat membebani fungsi aki. Sirkulasi arus listrik di mobil juga jadi tidak seimbang.
Menurut Noval, power inverter seharusnya tidak digunakan di mobil-mobil biasa. Tegannnya terlalu besar, dan hanya cocok digunakan oleh kendaraan niaga, seperti truk atau bus.
- Penggunaan power outlet untuk men-charging powerbank
“Tergantung alternator mobilnya. Kalau mobil-mobil kecil macam MPV pasti enggak kuat, kalau truk atau bus mungkin baru bisa,” ucapnya.
Untuk amannya, Noval menganjurkan pengendara supaya menggunakan port charger bawaan mobil saja. Walaupun mungkin pengecasannya tidak terlalu cepat, hal ini jah lebih aman.














",OTOMOTIF
TikTok Gelar Acara Bintang Masa Depan Bertujuan Menginsipirasi Anak-anak,"KOMPAS.com - Meramaikan suasana final Piala Dunia U17 2023, TikTok menghadirkan acara Bintang Masa Depan, Sabtu (2/12/2023).
Kegiatan ini bertujuan untuk menginspirasi anak-anak agar semangat berjuang menjadi bintang masa depan.
Acara tersebut berlangsung di lapangan RPTRA Cipinang Besar Selatan, Jakarta Timur, sebagai wujud dukungan dan inspirasi bagi anak-anak yang bercita-cita menjadi bintang masa depan.
Turut hadir pelatih Timnas U17 Indonesia Bima Sakti, pemain Timnas U17 Indonesia Nabil Asyura, serta pemain Timnas Garuda INAF Agung Rizki.
Bima Sakti yang datang secara langsung di acara ini, memberikan pesan kepada para anak-anak penghuni Rusunawa Cipinang Besar Selatan. 
“Jika ingin bermain untuk Timnas, adik-adik harus berani bermimpi setinggi-tingginya. Seperti kata pepatah bermimpilah setinggi langit jika engkau jatuh engkau akan jatuh di antara bintang” ujar Bima Sakti. 
Tidak hanya bercita-cita menjadi seorang pemain sepak bola profesional, tapi bisa menjadi content creator yang bisa menginspirasi orang banyak.
Sebanyak 23 creator TikTok dengan berbagai latar belakang turut meramaikan kegiatan ini.
Mereka ikut berpartisipasi sebagai pelatih, wasit, dan mengikuti berbagai fun challenge dan menghibur peserta.
Kompetisi fun futsal turut dihelat yang mempertemukan 20 anak-anak menggunakan format trofeo dengan tema kompetisi #SalingJaga.
Fun futsal dilakukan untuk memumpuk jiwa sportivitas anak-anak calon bintang masa depan.
Seremoni groundbreaking tanda dimulainya proses renovasi lapangan RPTRA Cipinang Besar Selatan merupakan puncak dari acara ini.
TikTok berupaya menjaga komitmen untuk menginsipirasi bintang masa depan dengan memberikan fasilitas yang bisa digunakan secara berkelanjutan.
Pada acara yang berbarengan dengan final Piala Dunia U17 2023, Jerman sukses mengalahkan Perancis 4-3 melalui drama adu penalti usai bermain imbang 2-2 di waktu normal.
Partai Jerman vs Perancis berlangsung di Stadion Manahan, Surakarta.
Pemain timnas U17 Jerman, Paris Brunner terpilih sebagai pemain terbaik pada ajang Piala Dunia U17 ke-19 kali ini. 














",SPORT
"Rinoa Aurora Cabut Laporan terhadap Leon Dozan, Polisi: Tidak Bisa Langsung Bebas","""Tidak (bisa langsung bebas). Ada prosesnya, restorative justice, itu,"" kata Kapolres Metro Jakarta Pusat Kombes Susatyo Purnomo Condro kepada wartawan, Selasa (5/12/2023).
Proses pencabutan laporan dan damai tercatat dalam Peraturan Kepolisian No 8 Tahun 2001 tentang Proses Restorative Justice bila terjadi perdamaian antara pelapor dan terlapor.
""Tapi ada syaratnya nanti kami pelajari dan periksa,"" tutur Susatyo.
Adapun, saat ini buah hati Willy Dozan dan Betharia Sonata tersebut masih terlibat kasus penghinaan institusi Polri.
""Ya, semuanya masih berjalan (kasus dugaan penganiayaan dan penghinaan institusi). Semua masih jalan,"" ujar Susatyo.
Leon dilaporkan dengan tuduhan penganiayaan terhadap sang kekasih Rinoa Aurora (19) dan penghinaan terhadap institusi Polri dengan kata-kata tidak pantas pada November 2023.
Atas perbuatannya, Leon terancam pasal berlapis, yakni Pasal 351 KUHP tentang Penganiayaan dan Pasal 207 KUHP tentang Penghinaan Institusi.
Leon terancam hukuman penjara selama lima tahun.














",NEWS
Muncul Sindiran soal Asam Sulfat Saat Kampanye Anies Bahas Stunting di Banjarmasin,"JAKARTA, KOMPAS.com - Calon presiden nomor urut 1, Anies Baswedan ditanya soal pencegahan stunting dalam kampanyenya di Banjarmasin dengan tajuk ""Desak Anies"", Selasa (5/12/2023).
Saaat menyampaikan pertanyaannya, moderator acara pun sempat menyelipkan sindiran untuk calon wakil presiden nomor urut 2, Gibran Rakabuming Raka, yang salah menyebut asam folat untuk ibu hamil menjadi asam sulfat.
Anies kemudian menjawab, pencegahan stunting dilakukan sedari perempuan menjadi calon ibu.
""Jadi kesehatan calon ibu itu sudah harus dipikirkan. Dan calon ibu itu membutuhkan itu tadi, apa yang disebutkan, satu adalah zat besi, dapatnya dari mana, dari daging dari makanan,"" ucap Anies.
Anies lalu menegaskan, yang dibutuhkan ibu hamil adalah asam folat yang berasal dari tanaman, bukan dari bengkel.
""Yang kedua adalah yodium, yang ketiga adalah asam folat, asam folat itu didapatnya itu dari tanaman, bukan di bengkel, enggak ada,"" ucap Anies.
 Moderator kembali bertanya, bukan asam sulfat?
""Asam Folat. itu diberikan lewat apa? pemberian lewat ibu hamil,"" tutur Anies.
Adapun asam sulfat yang sempat diucapkan Gibran identik digunakan sebagai air accu/aki.
Anies kemudian menyebut, saat menjadi Gubernur DKI Jakarta, program pencegahan stunting dilakukan dengan cara pelibatan masyarakat sipil.
 Kelompok Pemberdayaan Kesejahteraan Keluarga (PKK) menjadi garis depan dengan menunjuk kadernya sebagai petugas Dasawisma.
 ""Dasawisma itu kader PKK yang menangani 10 rumah, namanya dasawisma. Lalu 10 keluarga ini dipantau dan mereka yang akan mengadakan program pemberian gizi ibu hamil, anak usia dini dan stimulasi untuk anak usia dini. Ini tidak bisa dikerjakan oleh aparat pemerintah, ini dikerjakannya oleh masyarakat sipil,"" ucap Anies.
 Kader Dasawisma ini nantinya diberikan pengetahuan pencegahan stunting dengan program yang dinamakan Bagimu.
 ""Bagimu itu menurut kami di PKK di Jakarta, bahagiakan anak, beri gizi yang cukup, stimulasi anak. Jadi stunting itu tidak cukup dengan gizi, berikan kebahagiaan, berikan gizi, berikan stimulasi, dari situ baru anak itu akan tumbuh dengan baik. Itu yang ingin kita kerjakan,"" tandasnya.
Gibran minta maaf sebut asam sulfat dan mengaku keliru
Gibran sebelumnya telah menyampaikan permohonan maaf karena salah menyebut asam folat menjadi asam sulfat sebagai zat yang dibutuhkan ibu hamil. 
 “Apa sih kemarin saya nyebutnya? Asam sulfat ya. Ya mohon maaf, mohon dikoreksi ya,” kata Gibran usai badminton di GBK Arena, Senayan, Jakarta Pusat, Senin (4/12/2023) petang. 
 Gibran juga memberikan tanggapan setelah videonya itu tersebar di media sosial. 
 “(Harusnya) asam folat. Sorry sorry ya, maaf, mohon dikoreksi,” kata Wali Kota Surakarta itu.














",NEWS
Hasbi Hasan Terima Gratifikasi Rp 630 Juta untuk Fasilitas Wisata dan Penginapan,"Penerimaan gratifikasi itu berasal dari notaris rekanan dari CV. Urban Beuty/MS Glow, Devi Herlina; Ketua Pengadilan Negeri (PN) Pangkalan Balai, Yudi Noviandri; dan Direktur Utama PT Wahana Adyawarna, Menas Erwin Djohansyah.
“Menerima uang, fasilitas perjalanan wisata dan fasilitas penginapan yang seluruhnya senilai Rp 630.844.400,” kata Jaksa KPK Ariawan Agustiartono dalam sidang di Pengadilan Tindak Pidana Korupsi (Tipikor) pada Pengadilan Negeri (PN) Jakarta Pusat, Selasa (5/12/2023).
Dalam surat dakwaan terungkap, Hasbi Hasan menerima fasilitas perjalanan wisata keliling (flight heli tour) Bali melalui udara dengan menggunakan Helikopter Belt 505 dengan Register PK WSU dari Devi Herlina senilai Rp 7.500.000 dengan kode pemesanan free of charge (FoC) pada Januari 2021.
Sekretaris nonaktif MA itu disebut menerima fasilitas perjalanan wisata itu bersama dengan Windy Yunita Bastari Usman atau Windy Idol, Rinaldo Septariando yang juga kakak dari Windi Idol, dan Betty Fitriana.
Kemudian, Hasbi Hasan juga menerima uang Rp 100 juta dari Anggota TNI atau Pengamanan Khusus Pimpinan Biro Umum Mahkamah Agung RI, Danil Afrianto dari Ketua Pengadilan Negeri Pangkalan Balai Yudi Noviandi pada Februari 2021.
Uang ini diberikan supaya Hasbi Hasan yang saat itu menjabat sebagai Sekretaris MA yang memiliki kewenangan dalam penganggaran membantu anggaran pembangunan gedung Pengadilan Negeri Pangkalan Balai.
Berikutnya, Hasbi Hasan juga menerima fasilitas penginapan berupa sewa kamar nomor 510 tipe Apartemen yang disebut Terdakwa dengan istilah ""SIO"", senilai Rp 120.100.000 dari Menas Erwin Djohansyah.
Kemudian, Hasbi Hasan juga menerima fasilitas penginapan berupa sewa dua unit kamar yaitu kamar nomor 111 tipe junior suite dan kamar nomor 205 tipe executive suite total senilai Rp240.544.400 dari Direktur Utama PT Wahana Adyawarna itu.
Tak hanya itu, Sektetaris MA ini juga menerima fasilitas penginapan berupa sewa kamar nomor 0601 dan kamar nomor 1202 tipe Kamar executive Suite total senilai Rp 162.700.000 masih dari Menas Erwin Djohansyah.
Menurut Jaksa KPK, sejumlah penerimaan fasilitas dari Menas Erwin Djohansyah terkait pengurusan perkara di lingkungan MA RI.
“Terkait pengurusan perkara-perkara yang sedang berproses di Mahkamah Agung RI,” ungkap Jaksa KPK.
Tak hanya menerima gratifikasi, Hasbi Hasan juga disebut menerima suap Rp 11,2 miliar terkait pengurusan perkara di MA.
Atas perbuatannya, Hasbi Hasan disangkakan melanggar Pasal 12 huruf a, Pasal 11 a dan Pasal 12 B Jo.Pasal 18 Undang-Undang Republik Indonesia Nomor 31 Tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi Jo. Pasal 55 Ayat (1) ke-1 KUHP Jo. Pasal 65 Ayat (1) KUHP.
Perkara ini merupakan rangkaian kasus suap jual beli perkara di MA yang dibongkar KPK melalui operasi tangkap tangan (OTT) pada September tahun lalu.














",NEWS
"Minta Anak Muda Tak Gengsi Jadi Kepala Desa, Cak Imin: Selamatkan Uang untuk Rakyat"," PADANG, KOMPAS.com - Calon wakil presiden (cawapres) nomor urut 1 Muhaimin Iskandar meminta generasi muda mau menjadi kepala desa.
 Ia menganggap, peran kepala desa penting untuk mengelola dana desa agar manfaatnya benar-benar dirasakan oleh masyarakat.
 “Maka nanti, temen-temen semua, pemuda, jangan gengsi. Jadi kepala desa itu pahalanya besar, karena mereka yang akan menyelamatkan uang negara yang langsung bisa dinikmati oleh rakyat,” ujar Muhaimin di acara Slepet Imin di Padang, Sumatera Barat, Senin (5/12/2023) malam.
 Ia menuturkan, bakal menambah dana desa mencapai Rp 5 miliar jika memenangkan Pemilihan Presiden (Pilpres) 2024
 Saat ini, dana desa yang diterima berada di angka Rp 2 miliar.
 Menurutnya, kepala desa harus diberi kepercayaan sembari diawasi untuk mengelola dana tersebut.
 “Dulu orang curiga, kalau kepala desa mendapatkan anggaran apakah mampu? Apa tidak korupsi? Apa tidak sewenang-wenang terhadap uang negara?” tutur dia.
 Ia mengatakan, jika ukurannya soal korupsi, praktik tersebut juga terjadi di pemerintah pusat.
 Muhaimin tak menampik, penyelewengan anggaran juga terjadi di beberapa pemerintahan desa. Tapi, jumlah kasusnya tak signifikan.
 Maka, ia menekankan, dana dari pemerintah pusat harus langsung menuju ke desa dan tak melewati terlalu banyak birokrasi agar tak banyak diselewengkan. 
 “Sebuah pengalaman di pusat, dana itu pun juga dikorupsi, makanya kita perlu jalan banyak, supaya mudah dan langsung ke rakyat. Salah satu caranya adalah (melalui) kepala desa,” imbuh dia.














",NEWS
"Hasbi Hasan Didakwa Terima Suap Rp 11,2 Miliar Urus Perkara di MA","Berdasarkan surat dakwaan Jaksa, suap itu diterima Hasbi Hasan melalui seorang perantara bernama Dadan Tri Yudianto guna menjembatani Heryanto Tanaka mengkondisikan perkara KSP Intidana yang tengah bergulir di MA.
“Telah menerima hadiah berupa uang keseluruhan sejumlah Rp 11.200.000.000,00 dari Heryanto Tanaka,” kata Jaksa KPK Wawan Yunawanto dalam sidang di Pengadilan Tindak Pidana Korupsi (Tipikor) pada Pengadilan Negeri (PN) Jakarta Pusat, Selasa (5/12/2023).
Dalam surat dakwaan, Dadan Tri disebut kenal dengan Hasbi Hasan dari istrinya, Riris Riska Diana pada tahun 2022. Usai berkenalan, Dadan Tri dan Hasbi Hasan aktif melakukan komunikasi.
Singkat cerita, seseorang bernama Timothy Ivan Triyono menemui Dadan Tri yang diketahui mengenal banyak pejabat, salah satunya, Hasbi Hasan.
Dalam pertemuan dengan Dadan Tri, Timothy menyampaikan akan mempertemukan Dadan dengan Heryanto Tanaka yang tengah mengalami permasalahan hukum di MA.
Setelah itu, Dadan bersama istrinya dan Timothy pun menemui Heryanto Tanaka di Semarang pada Maret 2022.
Dalam pertemuan tersebut, Dadan menyatakan bakal membantu persoalan Tanaka melalui Hasbi Hasan.
Kemudian, Dadan Tri mengajak istrinya menemui Hasbi Hasan untuk meminta bantuan untuk mengurus perkara kasasi pidana Nomor 326K/Pid/2022 atas nama Budiman Gandi Suparman agwr dikabulkan sebagaimana keinginan Heryanto Tanaka.
“Atas permintaan terdakwa tersebut, Hasbi Hasan menyanggupinya,” kata Jaksa Wawan.
Terkait hal ini, Hasbi Hasan diduga menerima jatah Rp 3 miliar untuk mengkondisikan perkara kasasi KSP Intidana.
Selain menerima suap, Jaksa KPK juga menyebut Sekretaris nonaktif MA ini menerima gratifikasi senilai Rp 630 juta untuk fasilitas wisata dan penginapan.
Atas perbuatannya, Hasbi Hasan disangkakan melanggar Pasal 12 huruf a, Pasal 11 a dan Pasal 12 B Jo.Pasal 18 Undang-Undang Republik Indonesia Nomor 31 Tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi Jo. Pasal 55 Ayat (1) ke-1 KUHP Jo. Pasal 65 Ayat (1) KUHP
Perkara ini merupakan rangkaian kasus suap jual beli perkara di MA yang dibongkar KPK melalui operasi tangkap tangan (OTT) pada September tahun lalu.














",NEWS
"Kampanye di Kalsel, Anies Janji Bangun Rel Kereta Banjarmasin-Banjarbaru","JAKARTA, KOMPAS.com - Calon presiden nomor urut 1, Anies Baswedan berjanji akan menghubungkan daerah Banjarmasin dengan Banjarbaru, Kalimantan Selatan, lewat moda transportasi kereta api.
 Hal itu disampaikan Anies dalam kampanye bertajuk ""Desak Anies"" di Banjarmasin, yang disiarkan kanal YouTube pribadinya, Selasa (5/12/2023).
 ""Saya juga ingin sampaikan, Banjarbaru dan Banjarmasin, ini intensitas lalu lintasnya cukup tinggi, sebenarnya ini salah satu kawasan yang mungkin perlu kita bangun jaringan rel kereta api antar dua wilayah ini,"" ujar Anies.
 ""Apa bentuknya? shuttle, sehingga intensitas di sana bisa digunakan. Ini salah satu contoh (pembangunan yang akan dilakukan),"" sambung dia.
 Anies kemudian menyebut hal mendasar pembangunan di Kalimantan Selatan adalah membenahi kembali kerusakan yang diakibatkan dari pembangunan yang tidak berkelanjutan.
 ""Apa yang paling mendasar yang saya lihat di depan sana adalah salah satu yang paling besar kerusakan ekologis, jadi saya rasa itu harus menjadi prioritas utama dalam mengembalikan reforestrasi,"" tuturnya.
 Dia juga menyebut akan membuat pembangunan berkelanjutan dengan cara mengutamakan ekonomi hijau sebagai prioritas pertumbuhan ekonomi.
 ""Lalu yang tidak kalah penting adalah pelibatan masyarakat dalam pembangunan. Karena kalau bicara pembangunan, jangan sampai pembangunan dikerjakan di Kalsel, Banjarmasin tapi yang bekerja dari luar Banjarmasin, dari luar Kalsel. Justru harus sebaliknya,"" imbuh dia.
 Eks Gubernur DKI Jakarta ini juga menyebut, akan memastikan pembangunan infrastruktur lebih baik agar terjadi pemerataan ekonomi di seluruh pulau Kalimantan.
 ""Karena kita tidak menginginkan hanya kota yang terbangun, tapi juga kawasan-kawasan kabupaten. Dan kita membayangkan betapa rumitnya infrastruktur bila tidak terbangun sampai ke pusat bagi seluruh rakyat di Kalimantan,"" tandasnya.














",NEWS
"Gelaran Nonton Bareng Liga Jepang Berlangsung Meriah, Satukan Pencinta J.League","KOMPAS.com - J.League Watch Party Indonesia menggelar nonton bareng (nobar) Liga Jepang yang mempertemukan antara Hokkaido Consadole Sapporo vs Urawa Red Diamonds.
Nobar ini untuk merayakan laga terakhir Meiji Yasuda di J1 League 2023. Kegiatan ini berlangsung dai AEON Tanjung Barat, Jakarta Selatan, dan dihadiri 110 penonton.
Salah satu peserta, Doni Zola yang mengikuti nonton bareng tersebut mengaku senang bisa terlibat langsung untuk hadir.
""Sebagai penggemar sepak bola dan pelatih, saya sangat senang bisa mengambil bagian dalam kegiatan nonton bareng ini. Para penggemar sepak bola yang hadir sangat antusias dan pertandingannya sangat menarik,"" ungkap Doni dalam rilis yang diterima Kompas.com.
""Saya berharap ajang ini bisa terus dilakukan J.League di Indonesia dan makin banyak pertandingan yang digelar untuk nonton bareng sepanjang musim,"" kata Donzol yang merupakan sapaan akrab Doni Zola.
Kegiatan ini diisi oleh dua orang yang bertugas sebagai komentator yakni, Rais Adnan dan Rossi Finza.
“Saya senang karena ini menjadi event yang berkesan dalam penutupan musim JLeague tahun ini. Para penggemar J.League pun sangat antusias, semoga acara ini bisa terus ada secara rutin dan saya berpikir bahwa kita perlu belajar banyak dari Jepang soal segala lini tentang sepak bola,” ujar Rais Adnan.
Suasana yang dihadiri 110 orang ini meriah dan menjadi lebih ketika kedatangan duo Kidiketids, yaitu Naufal dan Ghaffar di J.League Watch Party.
Tidak hanya berhenti pada sekedar nonton bareng, tetapi acara ini digelar untuk menyatukan keluarga pecinta J.League sekaligus menjadi perayaan akhir tahun dari musim spesial ulang tahun ke-30 tahun ini.
Meskipun ini pertandingan Liga Jepang, tetapi terdapat berbagai komunitas yang ikut meramaikan pada kesempatan kali ini.
Berbagai komunitas antara lain seperti Indo J.League, Box2box, Forum Diskusi Suporter Indonesia, Indomanutd, hingga Milanisti dan Jakmania.
Pertandingan Hokkaido Consadole Sapporo vs Urawa Red Diamonds, dimenangkan oleh Urawa Reds.
Urawa menang dengan skor 2-0. Dua gol kemenangan diciptakan oleh Alexander Scholz dan Shoya Nakajima. Hal ini sekaligus menempatkan mereka diperingkat keempat klasemen akhir J1 League 2023. 














",SPORT
"Bali United Libas Arema: Butuh Tiga Angka, Bukan Penguasaan Bola","KOMPAS.com – Pelatih Bali United, Stefano Cugurra, menanggapi kemenangan timnya atas Arema FC. Serdadu Tridatu menuai tiga angka tanpa banyak pegang bola.
Laga pekan ke-21 Liga 1 2023-2024 antara Bali United vs Arema FC digelar di Stadion Kapten I Wayan Dipta, Gianyar, Bali, Senin (4/12/2023) sore.
Bali United sukses melanjutkan tren positif dengan mengalahkan Arema FC lewat skor akhir 3-2.
Bali United pun merangkai dua kemenangan beruntun setelah pekan sebelumnya berhasil membekuk Madura United.
Kendati demikian, penampilan Irfan Jaya dkk masih saja mendapat sorotan. Sebab, mereka tak mendominasi permainan saat menjamu Arema FC.
Tim tamu beralias Singo Edan unggul dalam aspek penguasaan bola. Catatan penguasaan bola Bali United hanya 47 persen, berbanding 53 persen milik Arema FC.
“Ya ada tim mungkin lebih fokus di tactical, di ball possession. Di tim kami ada latihan itu, tapi ini tidak penting. Yang penting berapa gol yang kami cetak dan berapa peluang yang ada di pertandingan,” ujar pelatih Bali United, Stefano Cugurra, yang biasa disapa Teco.
Teco tak asal bicara. Bali United memang mampu menciptakan lebih banyak peluang ketimbang Arema FC.
Serdadu Tridatu mengancam kiper Arema, Julian Schwarzer Garcia, dengan 13 tembakan tepat sasaran. Sedangkan, Arema FC hanya 6 kali menciptakan sepakan yang mengarah ke gawang.
Bagi Stefano Cugurra, mengamankan tiga poin di akhir laga adalah hal yang paling penting.
“Kami cetak tiga gol dan peluang yang banyak sekali. Ini sistem dari kami, karena lawan punya pelatih yang berbeda, kadang mereka mengontrol pertandingan, kami butuh menang saja,” tutur Teco.
Teco mengakui laga melawan Arema FC tidak mudah bagi Bali United. Lawan bermain alot sepanjang laga karena membutuhkan tambahan tiga poin untuk selamat dari jerat degradasi di akhir musim.
Kini, Bali United berada di posisi ketiga klasemen Liga 1 2023-2024 dengan perolehan 39 poin, sama dengan raihan tim peringkat dua, Persib Bandung.
Sementara itu, Arema FC masih bertahan di posisi ke-16 dengan perolehan 18 poin.
“Babak pertama bisa main bagus, bisa kontrol pertandingan dan unggul di babak pertama. Di babak kedua kita tahu Arema cari poin di sini, apalagi posisinya saat ini, mereka fight sampai menit akhir,” tutur Stefano Cugurra.
Teco pun berterima kasih atas dukungan yang diberikan 2.526 Semeton Dewata, sebutan suporter Bali United, di Stadion Kapten I Wayan Dipta.
“Kami terima kasih sama suporter yang datang ke stadion. Kami dapat tiga poin untuk bertahan di tiga besar,” ujarnya menutup.














",SPORT
